Date,Open,High,Low,Close,Adj Close,Volume
2020-01-08,0.75,0.75,0.75,0.75,0.75,1
2020-01-09,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,1
2020-01-10,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,0.7799999713897705,0
2020-01-13,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,0.8500000238418579,251
2020-01-14,0.8500000238418579,0.8899999856948853,0.8500000238418579,0.8899999856948853,0.8899999856948853,204
2020-01-15,0.9300000071525574,0.9300000071525574,0.9300000071525574,0.9300000071525574,0.9300000071525574,2787
2020-01-16,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,0.9700000286102295,1549
2020-01-17,1.0099999904632568,1.0099999904632568,1.0099999904632568,1.0099999904632568,1.0099999904632568,5571
2020-01-20,1.059999942779541,1.059999942779541,1.059999942779541,1.059999942779541,1.059999942779541,100
2020-01-21,1.1100000143051147,1.1100000143051147,1.1100000143051147,1.1100000143051147,1.1100000143051147,3600
2020-01-22,1.159999966621399,1.159999966621399,1.159999966621399,1.159999966621399,1.159999966621399,900
2020-01-23,1.159999966621399,1.159999966621399,1.159999966621399,1.159999966621399,1.159999966621399,0
2020-01-24,1.159999966621399,1.159999966621399,1.159999966621399,1.159999966621399,1.159999966621399,0
2020-01-27,1.3300000429153442,1.3300000429153442,1.25,1.2599999904632568,1.2599999904632568,39049
2020-01-28,1.3200000524520874,1.3200000524520874,1.2000000476837158,1.3200000524520874,1.3200000524520874,2151
2020-01-29,1.340000033378601,1.340000033378601,1.3200000524520874,1.3200000524520874,1.3200000524520874,102
2020-01-30,1.340000033378601,1.340000033378601,1.3200000524520874,1.3200000524520874,1.3200000524520874,586
2020-01-31,1.3200000524520874,1.3200000524520874,1.3200000524520874,1.3200000524520874,1.3200000524520874,0
2020-02-03,1.340000033378601,1.340000033378601,1.340000033378601,1.340000033378601,1.340000033378601,100
2020-02-04,1.340000033378601,1.3600000143051147,1.3200000524520874,1.3200000524520874,1.3200000524520874,155
2020-02-05,1.3200000524520874,1.3200000524520874,1.3200000524520874,1.3200000524520874,1.3200000524520874,2000
2020-02-06,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842,243
2020-02-07,1.2999999523162842,1.3200000524520874,1.2999999523162842,1.3200000524520874,1.3200000524520874,4251
2020-02-10,1.340000033378601,1.340000033378601,1.340000033378601,1.340000033378601,1.340000033378601,7501
2020-02-11,1.340000033378601,1.340000033378601,1.340000033378601,1.340000033378601,1.340000033378601,62
2020-02-12,1.3200000524520874,1.3600000143051147,1.3200000524520874,1.3200000524520874,1.3200000524520874,945
2020-02-13,1.3200000524520874,1.3200000524520874,1.3200000524520874,1.3200000524520874,1.3200000524520874,0
2020-02-14,1.3200000524520874,1.3200000524520874,1.3200000524520874,1.3200000524520874,1.3200000524520874,0
2020-02-17,1.2799999713897705,1.2799999713897705,1.2799999713897705,1.2799999713897705,1.2799999713897705,5
