Date,Open,High,Low,Close,Adj Close,Volume
2020-01-06,46.709999084472656,46.900001525878906,46.689998626708984,46.810001373291016,40.070491790771484,572800
2020-01-07,46.72999954223633,47.040000915527344,46.630001068115234,46.939998626708984,40.18177032470703,549400
2020-01-08,47.13999938964844,47.52000045776367,47.040000915527344,47.310001373291016,40.49850082397461,1018100
2020-01-09,46.70000076293945,46.81999969482422,46.279998779296875,46.59000015258789,39.882164001464844,1168200
2020-01-10,46.7599983215332,46.959999084472656,46.47999954223633,46.599998474121094,39.89072036743164,1165500
2020-01-13,46.41999816894531,47.040000915527344,46.36000061035156,46.970001220703125,40.207454681396484,828800
2020-01-14,46.970001220703125,47.34000015258789,46.93000030517578,47.15999984741211,40.37009811401367,1087800
2020-01-15,46.63999938964844,47.11000061035156,46.630001068115234,46.9900016784668,40.22457504272461,923300
2020-01-16,47.4900016784668,47.58000183105469,47.18000030517578,47.54999923706055,40.70394515991211,822200
2020-01-17,48.66999816894531,48.66999816894531,48.15999984741211,48.41999816894531,41.44868850708008,892800
2020-01-21,47.41999816894531,47.68000030517578,47.31999969482422,47.380001068115234,40.55842590332031,1268200
2020-01-22,48.099998474121094,48.31999969482422,47.900001525878906,48.04999923706055,41.1319580078125,1386700
2020-01-23,46.77000045776367,47.27000045776367,46.599998474121094,47.220001220703125,40.42146301269531,2312500
2020-01-24,46.72999954223633,46.84000015258789,46.13999938964844,46.27000045776367,39.60823440551758,1241200
2020-01-27,44.56999969482422,44.91999816894531,44.5099983215332,44.5099983215332,38.10163116455078,1616300
2020-01-28,44.619998931884766,45.11000061035156,44.47999954223633,44.95000076293945,38.4782829284668,857300
2020-01-29,45.09000015258789,45.220001220703125,44.72999954223633,44.93000030517578,38.46116638183594,723200
2020-01-30,44.369998931884766,44.93000030517578,44.15999984741211,44.93000030517578,38.46116638183594,1070000
2020-01-31,43.810001373291016,44.0,43.31999969482422,43.43000030517578,37.177127838134766,2045600
2020-02-03,43.130001068115234,43.52000045776367,43.02000045776367,43.06999969482422,36.868961334228516,1389300
2020-02-04,44.279998779296875,44.52000045776367,44.13999938964844,44.470001220703125,38.0673942565918,1367700
2020-02-05,45.02000045776367,45.13999938964844,44.630001068115234,44.97999954223633,38.50396728515625,1546800
2020-02-06,44.65999984741211,44.849998474121094,44.400001525878906,44.5,38.09307098388672,1400800
2020-02-07,43.400001525878906,43.630001068115234,43.09000015258789,43.16999816894531,36.954559326171875,1082000
2020-02-10,42.720001220703125,43.11000061035156,42.70000076293945,43.11000061035156,36.9031982421875,968600
2020-02-11,43.41999816894531,43.650001525878906,43.369998931884766,43.54999923706055,37.27985382080078,1393300
2020-02-12,44.52000045776367,44.650001525878906,44.22999954223633,44.58000183105469,38.16156005859375,1631100
2020-02-13,44.220001220703125,44.36000061035156,43.9900016784668,44.06999969482422,37.7249870300293,1375000
2020-02-14,44.11000061035156,44.16999816894531,43.59000015258789,44.0099983215332,37.673622131347656,1682700
