Date,Open,High,Low,Close,Adj Close,Volume
2020-01-09,62.29999923706055,63.0,61.79999923706055,62.599998474121094,62.599998474121094,18885640
2020-01-10,62.95000076293945,63.849998474121094,62.04999923706055,62.45000076293945,62.45000076293945,17939103
2020-01-13,62.75,63.349998474121094,62.599998474121094,63.20000076293945,63.20000076293945,13131132
2020-01-14,63.20000076293945,64.0999984741211,62.400001525878906,62.79999923706055,62.79999923706055,13837799
2020-01-15,62.849998474121094,63.70000076293945,61.900001525878906,63.400001525878906,63.400001525878906,13919689
2020-01-16,63.400001525878906,63.95000076293945,62.75,63.349998474121094,63.349998474121094,12146474
2020-01-17,62.900001525878906,63.900001525878906,61.29999923706055,63.25,63.25,18351080
2020-01-20,64.0999984741211,64.0999984741211,61.349998474121094,61.599998474121094,61.599998474121094,16226531
2020-01-21,61.54999923706055,62.29999923706055,61.25,61.45000076293945,61.45000076293945,13678963
2020-01-22,62.099998474121094,62.20000076293945,60.650001525878906,61.0,61.0,15241802
2020-01-23,61.04999923706055,62.349998474121094,61.0,61.79999923706055,61.79999923706055,14136138
2020-01-24,61.75,62.79999923706055,61.650001525878906,62.349998474121094,62.349998474121094,10845058
2020-01-27,61.95000076293945,62.25,61.099998474121094,61.349998474121094,61.349998474121094,11436816
2020-01-28,61.5,61.79999923706055,60.25,60.5,60.5,12294470
2020-01-29,61.099998474121094,61.5,60.79999923706055,60.95000076293945,60.95000076293945,11064733
2020-01-30,61.099998474121094,61.25,59.650001525878906,59.95000076293945,59.95000076293945,13591961
2020-01-31,60.349998474121094,61.20000076293945,59.79999923706055,60.45000076293945,60.45000076293945,15449355
2020-02-03,58.79999923706055,59.150001525878906,57.099998474121094,57.349998474121094,57.349998474121094,18930405
2020-02-04,57.900001525878906,58.95000076293945,56.29999923706055,56.79999923706055,56.79999923706055,48174279
2020-02-05,56.25,57.29999923706055,56.099998474121094,56.900001525878906,56.900001525878906,23905101
2020-02-06,57.349998474121094,59.29999923706055,56.900001525878906,58.650001525878906,58.650001525878906,26534154
2020-02-07,58.79999923706055,59.400001525878906,58.150001525878906,58.79999923706055,58.79999923706055,14094876
2020-02-10,58.75,58.900001525878906,56.95000076293945,57.25,57.25,12866342
2020-02-11,57.75,58.0,56.75,56.95000076293945,56.95000076293945,10942526
2020-02-12,57.45000076293945,57.45000076293945,55.150001525878906,55.5,55.5,16371273
2020-02-13,55.900001525878906,56.20000076293945,55.0,55.400001525878906,55.400001525878906,12379436
2020-02-14,55.70000076293945,56.04999923706055,54.0,54.20000076293945,54.20000076293945,15654307
